,Year,Month,Day,Extent 10^6 sq km,Miassing 10^6 sq km,Source Data,datetime,jday
1985,1988,10,9,8.675,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.09/nt_19881009_f08_v1.1_n.bin'],1988-10-09,283
1986,1988,10,10,8.77,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.10/nt_19881010_f08_v1.1_n.bin'],1988-10-10,284
1987,1988,10,11,8.81,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.11/nt_19881011_f08_v1.1_n.bin'],1988-10-11,285
1988,1988,10,12,8.868,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.12/nt_19881012_f08_v1.1_n.bin'],1988-10-12,286
1989,1988,10,13,8.959,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.13/nt_19881013_f08_v1.1_n.bin'],1988-10-13,287
1990,1988,10,14,9.171,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.14/nt_19881014_f08_v1.1_n.bin'],1988-10-14,288
1991,1988,10,15,9.289,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.15/nt_19881015_f08_v1.1_n.bin'],1988-10-15,289
1992,1988,10,16,9.358,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.16/nt_19881016_f08_v1.1_n.bin'],1988-10-16,290
1993,1988,10,17,9.34,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.17/nt_19881017_f08_v1.1_n.bin'],1988-10-17,291
1994,1988,10,18,9.34,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.18/nt_19881018_f08_v1.1_n.bin'],1988-10-18,292
1995,1988,10,19,9.377,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.19/nt_19881019_f08_v1.1_n.bin'],1988-10-19,293
1996,1988,10,20,9.421,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.20/nt_19881020_f08_v1.1_n.bin'],1988-10-20,294
1997,1988,10,21,9.445,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.21/nt_19881021_f08_v1.1_n.bin'],1988-10-21,295
1998,1988,10,22,9.537,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.22/nt_19881022_f08_v1.1_n.bin'],1988-10-22,296
1999,1988,10,23,9.561,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.23/nt_19881023_f08_v1.1_n.bin'],1988-10-23,297
2000,1988,10,24,9.61,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.24/nt_19881024_f08_v1.1_n.bin'],1988-10-24,298
2001,1988,10,25,9.7,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.25/nt_19881025_f08_v1.1_n.bin'],1988-10-25,299
2002,1988,10,26,9.797,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.26/nt_19881026_f08_v1.1_n.bin'],1988-10-26,300
2003,1988,10,27,9.828,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.27/nt_19881027_f08_v1.1_n.bin'],1988-10-27,301
2004,1988,10,28,9.8,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.28/nt_19881028_f08_v1.1_n.bin'],1988-10-28,302
2005,1988,10,29,9.879,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.29/nt_19881029_f08_v1.1_n.bin'],1988-10-29,303
2006,1988,10,30,9.978,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.30/nt_19881030_f08_v1.1_n.bin'],1988-10-30,304
2007,1988,10,31,10.021,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.10.31/nt_19881031_f08_v1.1_n.bin'],1988-10-31,305
2008,1988,11,1,10.162,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.01/nt_19881101_f08_v1.1_n.bin'],1988-11-01,306
2009,1988,11,2,10.21,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.02/nt_19881102_f08_v1.1_n.bin'],1988-11-02,307
2010,1988,11,3,10.36,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.03/nt_19881103_f08_v1.1_n.bin'],1988-11-03,308
2011,1988,11,4,10.373,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.04/nt_19881104_f08_v1.1_n.bin'],1988-11-04,309
2012,1988,11,5,10.391,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.05/nt_19881105_f08_v1.1_n.bin'],1988-11-05,310
2013,1988,11,6,10.436,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.06/nt_19881106_f08_v1.1_n.bin'],1988-11-06,311
2014,1988,11,7,10.555,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.07/nt_19881107_f08_v1.1_n.bin'],1988-11-07,312
2015,1988,11,8,10.642,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.08/nt_19881108_f08_v1.1_n.bin'],1988-11-08,313
2016,1988,11,9,10.767,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.09/nt_19881109_f08_v1.1_n.bin'],1988-11-09,314
2017,1988,11,10,10.895,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.10/nt_19881110_f08_v1.1_n.bin'],1988-11-10,315
2018,1988,11,11,10.951,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.11/nt_19881111_f08_v1.1_n.bin'],1988-11-11,316
2019,1988,11,12,11.069,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.12/nt_19881112_f08_v1.1_n.bin'],1988-11-12,317
2020,1988,11,13,11.175,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.13/nt_19881113_f08_v1.1_n.bin'],1988-11-13,318
2021,1988,11,14,11.297,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.14/nt_19881114_f08_v1.1_n.bin'],1988-11-14,319
2022,1988,11,15,11.397,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.15/nt_19881115_f08_v1.1_n.bin'],1988-11-15,320
2023,1988,11,16,11.512,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.16/nt_19881116_f08_v1.1_n.bin'],1988-11-16,321
2024,1988,11,17,11.511,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.17/nt_19881117_f08_v1.1_n.bin'],1988-11-17,322
2025,1988,11,18,11.523,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.18/nt_19881118_f08_v1.1_n.bin'],1988-11-18,323
2026,1988,11,19,11.574,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.19/nt_19881119_f08_v1.1_n.bin'],1988-11-19,324
2027,1988,11,20,11.667,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.20/nt_19881120_f08_v1.1_n.bin'],1988-11-20,325
2028,1988,11,21,11.761,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.21/nt_19881121_f08_v1.1_n.bin'],1988-11-21,326
2029,1988,11,22,11.913,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.22/nt_19881122_f08_v1.1_n.bin'],1988-11-22,327
2030,1988,11,23,11.997,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.23/nt_19881123_f08_v1.1_n.bin'],1988-11-23,328
2031,1988,11,24,12.055,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.24/nt_19881124_f08_v1.1_n.bin'],1988-11-24,329
2032,1988,11,25,12.096,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.25/nt_19881125_f08_v1.1_n.bin'],1988-11-25,330
2033,1988,11,26,12.116,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.26/nt_19881126_f08_v1.1_n.bin'],1988-11-26,331
2034,1988,11,27,12.203,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.27/nt_19881127_f08_v1.1_n.bin'],1988-11-27,332
2035,1988,11,28,12.326,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.28/nt_19881128_f08_v1.1_n.bin'],1988-11-28,333
2036,1988,11,29,12.465,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.29/nt_19881129_f08_v1.1_n.bin'],1988-11-29,334
2037,1988,11,30,12.526,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.11.30/nt_19881130_f08_v1.1_n.bin'],1988-11-30,335
2038,1988,12,1,12.699,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.01/nt_19881201_f08_v1.1_n.bin'],1988-12-01,336
2039,1988,12,2,12.704,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.02/nt_19881202_f08_v1.1_n.bin'],1988-12-02,337
2040,1988,12,3,12.827,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.03/nt_19881203_f08_v1.1_n.bin'],1988-12-03,338
2041,1988,12,4,12.905,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.04/nt_19881204_f08_v1.1_n.bin'],1988-12-04,339
2042,1988,12,5,13.008,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.05/nt_19881205_f08_v1.1_n.bin'],1988-12-05,340
2043,1988,12,6,13.117,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.06/nt_19881206_f08_v1.1_n.bin'],1988-12-06,341
2044,1988,12,7,13.181,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.07/nt_19881207_f08_v1.1_n.bin'],1988-12-07,342
2045,1988,12,8,13.292,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.08/nt_19881208_f08_v1.1_n.bin'],1988-12-08,343
2046,1988,12,9,13.303,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.09/nt_19881209_f08_v1.1_n.bin'],1988-12-09,344
2047,1988,12,10,13.374,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.10/nt_19881210_f08_v1.1_n.bin'],1988-12-10,345
2048,1988,12,11,13.437,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.11/nt_19881211_f08_v1.1_n.bin'],1988-12-11,346
2049,1988,12,12,13.512,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.12/nt_19881212_f08_v1.1_n.bin'],1988-12-12,347
2050,1988,12,13,13.629,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.13/nt_19881213_f08_v1.1_n.bin'],1988-12-13,348
2051,1988,12,14,13.695,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.14/nt_19881214_f08_v1.1_n.bin'],1988-12-14,349
2052,1988,12,15,13.746,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.15/nt_19881215_f08_v1.1_n.bin'],1988-12-15,350
2053,1988,12,16,13.749,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.16/nt_19881216_f08_v1.1_n.bin'],1988-12-16,351
2054,1988,12,17,13.778,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.17/nt_19881217_f08_v1.1_n.bin'],1988-12-17,352
2055,1988,12,18,13.747,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.18/nt_19881218_f08_v1.1_n.bin'],1988-12-18,353
2056,1988,12,19,13.819,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.19/nt_19881219_f08_v1.1_n.bin'],1988-12-19,354
2057,1988,12,20,13.815,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.20/nt_19881220_f08_v1.1_n.bin'],1988-12-20,355
2058,1988,12,21,13.919,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.21/nt_19881221_f08_v1.1_n.bin'],1988-12-21,356
2059,1988,12,22,13.976,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.22/nt_19881222_f08_v1.1_n.bin'],1988-12-22,357
2060,1988,12,23,14.099,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.23/nt_19881223_f08_v1.1_n.bin'],1988-12-23,358
2061,1988,12,24,14.071,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.24/nt_19881224_f08_v1.1_n.bin'],1988-12-24,359
2062,1988,12,25,14.103,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.25/nt_19881225_f08_v1.1_n.bin'],1988-12-25,360
2063,1988,12,26,14.124,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.26/nt_19881226_f08_v1.1_n.bin'],1988-12-26,361
2064,1988,12,27,14.116,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.27/nt_19881227_f08_v1.1_n.bin'],1988-12-27,362
2065,1988,12,28,14.115,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.28/nt_19881228_f08_v1.1_n.bin'],1988-12-28,363
2066,1988,12,29,14.141,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.29/nt_19881229_f08_v1.1_n.bin'],1988-12-29,364
2067,1988,12,30,14.18,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.30/nt_19881230_f08_v1.1_n.bin'],1988-12-30,365
2068,1988,12,31,14.211,0, ['/ecs/DP1/PM/NSIDC-0051.001/1988.12.31/nt_19881231_f08_v1.1_n.bin'],1988-12-31,366
2069,1989,1,1,14.261,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.01/nt_19890101_f08_v1.1_n.bin'],1989-01-01,1
2070,1989,1,2,14.313,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.02/nt_19890102_f08_v1.1_n.bin'],1989-01-02,2
2071,1989,1,3,14.402,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.03/nt_19890103_f08_v1.1_n.bin'],1989-01-03,3
2072,1989,1,4,14.417,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.04/nt_19890104_f08_v1.1_n.bin'],1989-01-04,4
2073,1989,1,5,14.381,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.05/nt_19890105_f08_v1.1_n.bin'],1989-01-05,5
2074,1989,1,6,14.359,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.06/nt_19890106_f08_v1.1_n.bin'],1989-01-06,6
2075,1989,1,7,14.42,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.07/nt_19890107_f08_v1.1_n.bin'],1989-01-07,7
2076,1989,1,8,14.548,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.08/nt_19890108_f08_v1.1_n.bin'],1989-01-08,8
2077,1989,1,9,14.701,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.09/nt_19890109_f08_v1.1_n.bin'],1989-01-09,9
2078,1989,1,10,14.755,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.10/nt_19890110_f08_v1.1_n.bin'],1989-01-10,10
2079,1989,1,11,14.819,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.11/nt_19890111_f08_v1.1_n.bin'],1989-01-11,11
2080,1989,1,12,14.886,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.12/nt_19890112_f08_v1.1_n.bin'],1989-01-12,12
2081,1989,1,13,14.921,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.13/nt_19890113_f08_v1.1_n.bin'],1989-01-13,13
2082,1989,1,14,14.997,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.14/nt_19890114_f08_v1.1_n.bin'],1989-01-14,14
2083,1989,1,15,15.011,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.15/nt_19890115_f08_v1.1_n.bin'],1989-01-15,15
2084,1989,1,16,14.956,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.16/nt_19890116_f08_v1.1_n.bin'],1989-01-16,16
2085,1989,1,17,15.012,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.17/nt_19890117_f08_v1.1_n.bin'],1989-01-17,17
2086,1989,1,18,15.08,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.18/nt_19890118_f08_v1.1_n.bin'],1989-01-18,18
2087,1989,1,19,15.166,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.19/nt_19890119_f08_v1.1_n.bin'],1989-01-19,19
2088,1989,1,20,15.165,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.20/nt_19890120_f08_v1.1_n.bin'],1989-01-20,20
2089,1989,1,21,15.265,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.21/nt_19890121_f08_v1.1_n.bin'],1989-01-21,21
2090,1989,1,22,15.288,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.22/nt_19890122_f08_v1.1_n.bin'],1989-01-22,22
2091,1989,1,23,15.378,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.23/nt_19890123_f08_v1.1_n.bin'],1989-01-23,23
2092,1989,1,24,15.369,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.24/nt_19890124_f08_v1.1_n.bin'],1989-01-24,24
2093,1989,1,25,15.38,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.25/nt_19890125_f08_v1.1_n.bin'],1989-01-25,25
2094,1989,1,26,15.373,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.26/nt_19890126_f08_v1.1_n.bin'],1989-01-26,26
2095,1989,1,27,15.43,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.27/nt_19890127_f08_v1.1_n.bin'],1989-01-27,27
2096,1989,1,28,15.502,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.28/nt_19890128_f08_v1.1_n.bin'],1989-01-28,28
2097,1989,1,29,15.364,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.29/nt_19890129_f08_v1.1_n.bin'],1989-01-29,29
2098,1989,1,30,15.319,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.30/nt_19890130_f08_v1.1_n.bin'],1989-01-30,30
2099,1989,1,31,15.361,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.01.31/nt_19890131_f08_v1.1_n.bin'],1989-01-31,31
2100,1989,2,1,15.386,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.01/nt_19890201_f08_v1.1_n.bin'],1989-02-01,32
2101,1989,2,2,15.427,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.02/nt_19890202_f08_v1.1_n.bin'],1989-02-02,33
2102,1989,2,3,15.454,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.03/nt_19890203_f08_v1.1_n.bin'],1989-02-03,34
2103,1989,2,4,15.378,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.04/nt_19890204_f08_v1.1_n.bin'],1989-02-04,35
2104,1989,2,5,15.482,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.05/nt_19890205_f08_v1.1_n.bin'],1989-02-05,36
2105,1989,2,6,15.463,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.06/nt_19890206_f08_v1.1_n.bin'],1989-02-06,37
2106,1989,2,7,15.485,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.07/nt_19890207_f08_v1.1_n.bin'],1989-02-07,38
2107,1989,2,8,15.515,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.08/nt_19890208_f08_v1.1_n.bin'],1989-02-08,39
2108,1989,2,9,15.577,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.09/nt_19890209_f08_v1.1_n.bin'],1989-02-09,40
2109,1989,2,10,15.594,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.10/nt_19890210_f08_v1.1_n.bin'],1989-02-10,41
2110,1989,2,11,15.473,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.11/nt_19890211_f08_v1.1_n.bin'],1989-02-11,42
2111,1989,2,12,15.383,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.12/nt_19890212_f08_v1.1_n.bin'],1989-02-12,43
2112,1989,2,13,15.424,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.13/nt_19890213_f08_v1.1_n.bin'],1989-02-13,44
2113,1989,2,14,15.465,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.14/nt_19890214_f08_v1.1_n.bin'],1989-02-14,45
2114,1989,2,15,15.503,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.15/nt_19890215_f08_v1.1_n.bin'],1989-02-15,46
2115,1989,2,16,15.368,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.16/nt_19890216_f08_v1.1_n.bin'],1989-02-16,47
2116,1989,2,17,15.314,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.17/nt_19890217_f08_v1.1_n.bin'],1989-02-17,48
2117,1989,2,18,15.396,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.18/nt_19890218_f08_v1.1_n.bin'],1989-02-18,49
2118,1989,2,19,15.455,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.19/nt_19890219_f08_v1.1_n.bin'],1989-02-19,50
2119,1989,2,20,15.469,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.20/nt_19890220_f08_v1.1_n.bin'],1989-02-20,51
2120,1989,2,21,15.467,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.21/nt_19890221_f08_v1.1_n.bin'],1989-02-21,52
2121,1989,2,22,15.534,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.22/nt_19890222_f08_v1.1_n.bin'],1989-02-22,53
2122,1989,2,23,15.571,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.23/nt_19890223_f08_v1.1_n.bin'],1989-02-23,54
2123,1989,2,24,15.638,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.24/nt_19890224_f08_v1.1_n.bin'],1989-02-24,55
2124,1989,2,25,15.664,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.25/nt_19890225_f08_v1.1_n.bin'],1989-02-25,56
2125,1989,2,26,15.655,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.26/nt_19890226_f08_v1.1_n.bin'],1989-02-26,57
2126,1989,2,27,15.68,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.27/nt_19890227_f08_v1.1_n.bin'],1989-02-27,58
2127,1989,2,28,15.655,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.02.28/nt_19890228_f08_v1.1_n.bin'],1989-02-28,59
2128,1989,3,1,15.557,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.01/nt_19890301_f08_v1.1_n.bin'],1989-03-01,60
2129,1989,3,2,15.607,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.02/nt_19890302_f08_v1.1_n.bin'],1989-03-02,61
2130,1989,3,3,15.686,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.03/nt_19890303_f08_v1.1_n.bin'],1989-03-03,62
2131,1989,3,4,15.72,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.04/nt_19890304_f08_v1.1_n.bin'],1989-03-04,63
2132,1989,3,5,15.689,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.05/nt_19890305_f08_v1.1_n.bin'],1989-03-05,64
2133,1989,3,6,15.766,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.06/nt_19890306_f08_v1.1_n.bin'],1989-03-06,65
2134,1989,3,7,15.646,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.07/nt_19890307_f08_v1.1_n.bin'],1989-03-07,66
2135,1989,3,8,15.564,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.08/nt_19890308_f08_v1.1_n.bin'],1989-03-08,67
2136,1989,3,9,15.442,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.09/nt_19890309_f08_v1.1_n.bin'],1989-03-09,68
2137,1989,3,10,15.388,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.10/nt_19890310_f08_v1.1_n.bin'],1989-03-10,69
2138,1989,3,11,15.409,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.11/nt_19890311_f08_v1.1_n.bin'],1989-03-11,70
2139,1989,3,12,15.295,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.12/nt_19890312_f08_v1.1_n.bin'],1989-03-12,71
2140,1989,3,13,15.367,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.13/nt_19890313_f08_v1.1_n.bin'],1989-03-13,72
2141,1989,3,14,15.385,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.14/nt_19890314_f08_v1.1_n.bin'],1989-03-14,73
2142,1989,3,15,15.413,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.15/nt_19890315_f08_v1.1_n.bin'],1989-03-15,74
2143,1989,3,16,15.338,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.16/nt_19890316_f08_v1.1_n.bin'],1989-03-16,75
2144,1989,3,17,15.295,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.17/nt_19890317_f08_v1.1_n.bin'],1989-03-17,76
2145,1989,3,18,15.308,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.18/nt_19890318_f08_v1.1_n.bin'],1989-03-18,77
2146,1989,3,19,15.4,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.19/nt_19890319_f08_v1.1_n.bin'],1989-03-19,78
2147,1989,3,20,15.431,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.20/nt_19890320_f08_v1.1_n.bin'],1989-03-20,79
2148,1989,3,21,15.464,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.21/nt_19890321_f08_v1.1_n.bin'],1989-03-21,80
2149,1989,3,22,15.397,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.22/nt_19890322_f08_v1.1_n.bin'],1989-03-22,81
2150,1989,3,23,15.362,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.23/nt_19890323_f08_v1.1_n.bin'],1989-03-23,82
2151,1989,3,24,15.329,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.24/nt_19890324_f08_v1.1_n.bin'],1989-03-24,83
2152,1989,3,25,15.283,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.25/nt_19890325_f08_v1.1_n.bin'],1989-03-25,84
2153,1989,3,26,15.235,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.26/nt_19890326_f08_v1.1_n.bin'],1989-03-26,85
2154,1989,3,27,15.238,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.27/nt_19890327_f08_v1.1_n.bin'],1989-03-27,86
2155,1989,3,28,15.302,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.28/nt_19890328_f08_v1.1_n.bin'],1989-03-28,87
2156,1989,3,29,15.277,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.29/nt_19890329_f08_v1.1_n.bin'],1989-03-29,88
2157,1989,3,30,15.281,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.30/nt_19890330_f08_v1.1_n.bin'],1989-03-30,89
2158,1989,3,31,15.248,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.03.31/nt_19890331_f08_v1.1_n.bin'],1989-03-31,90
2159,1989,4,1,15.116,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.04.01/nt_19890401_f08_v1.1_n.bin'],1989-04-01,91
2160,1989,4,2,14.993,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.04.02/nt_19890402_f08_v1.1_n.bin'],1989-04-02,92
2161,1989,4,3,14.933,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.04.03/nt_19890403_f08_v1.1_n.bin'],1989-04-03,93
2162,1989,4,4,15.029,0, ['/ecs/DP1/PM/NSIDC-0051.001/1989.04.04/nt_19890404_f08_v1.1_n.bin'],1989-04-04,94
